ID,logTime,lidarDistance,setPoint,difference,upMotor,,throttleMotor,yawMotor,servoDoor,p_up,isMicroPython,i_up,d_up,p_throttle,i_throttle,d_throttle,p_yaw,i_yaw,d_yaw,scalar_up,scalar_yaw,scalar_throttle,error_rounding_up,error_scaling_up,pid_min_up
244294,2022-11-08 13:11:56.507,1486,550,-936,1,,0,-0.0384931,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244295,2022-11-08 13:11:56.710,1485,550,-935,1,,0,0.321493,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244296,2022-11-08 13:11:56.900,1483,550,-933,1,,0,0.209519,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244297,2022-11-08 13:11:57.103,1485,550,-935,1,,0,0.204943,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244298,2022-11-08 13:11:57.307,1487,550,-937,1,,0,0.204724,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244299,2022-11-08 13:11:57.513,1487,550,-937,1,,0,0.204964,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244300,2022-11-08 13:11:57.740,1486,550,-936,1,,0,1,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244301,2022-11-08 13:11:57.957,1488,550,-938,1,,0,0.959014,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244302,2022-11-08 13:11:58.153,1488,550,-938,1,,0,0.959369,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244303,2022-11-08 13:11:58.367,1487,550,-937,1,,0,-0.604694,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244304,2022-11-08 13:11:58.567,1487,550,-937,1,,0,0.0977638,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244305,2022-11-08 13:11:58.777,1488,550,-938,1,,0,0.125045,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244306,2022-11-08 13:11:58.967,1488,550,-938,1,,0,0.126485,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244307,2022-11-08 13:11:59.177,1488,550,-938,1,,0,0.12638,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244308,2022-11-08 13:11:59.377,1488,550,-938,1,,0,0.126425,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244309,2022-11-08 13:11:59.560,1487,550,-937,1,,0,0.125886,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244310,2022-11-08 13:11:59.767,1486,550,-936,1,,0,0.126214,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244311,2022-11-08 13:11:59.977,1486,550,-936,1,,0,0.126278,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244312,2022-11-08 13:12:00.187,1486,550,-936,1,,0,0.126329,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244313,2022-11-08 13:12:00.393,1487,550,-937,1,,0,0.125987,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244314,2022-11-08 13:12:00.580,1488,550,-938,1,,0,0.126418,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244315,2022-11-08 13:12:00.770,1486,550,-936,1,,0,0.12638,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244316,2022-11-08 13:12:01.000,1486,550,-936,1,,0,0.126434,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244317,2022-11-08 13:12:01.203,1488,550,-938,1,,0,0.126092,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244318,2022-11-08 13:12:01.400,1600,550,-1050,1,,0,0.126327,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244319,2022-11-08 13:12:01.617,1487,550,-937,1,,0,0.126482,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244320,2022-11-08 13:12:01.787,1484,550,-934,1,,0,0.126481,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244321,2022-11-08 13:12:02.007,1484,550,-934,1,,0,-0.108096,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244322,2022-11-08 13:12:02.213,1487,550,-937,1,,0,0.242601,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244323,2022-11-08 13:12:02.403,1487,550,-937,1,,0,0.131363,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244324,2022-11-08 13:12:02.603,1486,550,-936,1,,0,0.127691,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244325,2022-11-08 13:12:02.807,1488,550,-938,1,,0,0.127249,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244326,2022-11-08 13:12:03.010,1488,550,-938,1,,0,0.12728,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244327,2022-11-08 13:12:03.200,1488,550,-938,1,,0,0.127624,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244328,2022-11-08 13:12:03.407,1485,550,-935,1,,0,0.126554,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244329,2022-11-08 13:12:03.607,1488,550,-938,1,,0,0.126473,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244330,2022-11-08 13:12:03.797,1488,550,-938,1,,0,0.126816,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244331,2022-11-08 13:12:04.030,1488,550,-938,1,,0,0.126879,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244332,2022-11-08 13:12:04.260,1487,550,-937,1,,0,0.12747,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244333,2022-11-08 13:12:04.443,1489,550,-939,1,,0,0.127298,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244334,2022-11-08 13:12:04.640,1489,550,-939,1,,0,0.12734,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244335,2022-11-08 13:12:04.813,1485,550,-935,1,,0,-0.138143,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244336,2022-11-08 13:12:05.020,1485,550,-935,1,,0,0.237468,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244337,2022-11-08 13:12:05.297,1487,550,-937,1,,0,0.130762,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244338,2022-11-08 13:12:05.480,1487,550,-937,1,,0,0.127631,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244339,2022-11-08 13:12:05.687,1487,550,-937,1,,0,0.127561,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244340,2022-11-08 13:12:05.883,1486,550,-936,1,,0,0.128097,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244341,2022-11-08 13:12:06.090,1488,550,-938,1,,0,0.128407,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244342,2022-11-08 13:12:06.283,1487,550,-937,1,,0,0.127039,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244343,2022-11-08 13:12:06.487,1486,550,-936,1,,0,0.128028,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244344,2022-11-08 13:12:06.700,1488,550,-938,1,,0,0.127619,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244345,2022-11-08 13:12:06.910,1487,550,-937,1,,0,0.127901,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244346,2022-11-08 13:12:07.123,1486,550,-936,1,,0,0.127717,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244347,2022-11-08 13:12:07.303,1488,550,-938,1,,0,0.128349,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244348,2022-11-08 13:12:07.503,1489,550,-939,1,,0,0.127975,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244349,2022-11-08 13:12:07.723,1485,550,-935,1,,0,0.128403,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244350,2022-11-08 13:12:07.907,1487,550,-937,1,,0,0.128318,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244351,2022-11-08 13:12:08.110,1486,550,-936,1,,0,0.128362,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244352,2022-11-08 13:12:08.323,1486,550,-936,1,,0,0.127855,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244353,2022-11-08 13:12:08.520,1486,550,-936,1,,0,0.128151,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244354,2022-11-08 13:12:08.703,1487,550,-937,1,,0,0.128409,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244355,2022-11-08 13:12:08.943,1485,550,-935,1,,0,0.128374,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244356,2022-11-08 13:12:09.107,1485,550,-935,1,,0,0.128412,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244357,2022-11-08 13:12:09.340,1487,550,-937,1,,0,0.128471,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244358,2022-11-08 13:12:09.547,1487,550,-937,1,,0,0.129302,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244359,2022-11-08 13:12:09.750,1486,550,-936,1,,0,0.127319,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244360,2022-11-08 13:12:09.960,1485,550,-935,1,,0,0.128141,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244361,2022-11-08 13:12:10.167,1487,550,-937,1,,0,0.129446,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244362,2022-11-08 13:12:10.363,1485,550,-935,1,,0,0.128066,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244363,2022-11-08 13:12:10.567,1485,550,-935,1,,0,0.12959,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244364,2022-11-08 13:12:10.743,1487,550,-937,1,,0,0.127596,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244365,2022-11-08 13:12:10.973,1487,550,-937,1,,0,0.1284,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244366,2022-11-08 13:12:11.200,1487,550,-937,1,,0,0.12957,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244367,2022-11-08 13:12:11.360,1487,550,-937,1,,0,0.128821,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244368,2022-11-08 13:12:11.607,1488,550,-938,1,,0,0.129122,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244369,2022-11-08 13:12:11.767,1488,550,-938,1,,0,0.12913,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244370,2022-11-08 13:12:11.960,1488,550,-938,1,,0,0.129177,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244371,2022-11-08 13:12:12.220,1487,550,-937,1,,0,0.129416,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244373,2022-11-08 13:12:12.623,1487,550,-937,1,,0,0.129344,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244374,2022-11-08 13:12:12.793,1488,550,-938,1,,0,0.129433,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244375,2022-11-08 13:12:13.047,1488,550,-938,1,,0,0.129497,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244376,2022-11-08 13:12:13.227,1486,550,-936,1,,0,0.129955,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244377,2022-11-08 13:12:13.440,1486,550,-936,1,,0,0.129711,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244378,2022-11-08 13:12:13.623,1488,550,-938,1,,0,0.129378,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244379,2022-11-08 13:12:13.807,1488,550,-938,1,,0,0.12963,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244380,2022-11-08 13:12:14.060,1488,550,-938,1,,0,0.129702,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244381,2022-11-08 13:12:14.240,1487,550,-937,1,,0,0.12985,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244382,2022-11-08 13:12:14.443,1487,550,-937,1,,0,0.129849,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244383,2022-11-08 13:12:14.677,1486,550,-936,1,,0,0.128962,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244384,2022-11-08 13:12:14.863,1485,550,-935,1,,0,0.13012,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244385,2022-11-08 13:12:15.077,1486,550,-936,1,,0,0.131831,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244386,2022-11-08 13:12:15.287,1485,550,-935,1,,0,0.130942,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244387,2022-11-08 13:12:15.463,1486,550,-936,1,,0,0.130232,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244388,2022-11-08 13:12:15.667,1485,550,-935,1,,0,0.129364,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244389,2022-11-08 13:12:15.890,1487,550,-937,1,,0,0.131069,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244390,2022-11-08 13:12:16.047,1487,550,-937,1,,0,0.130671,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244391,2022-11-08 13:12:16.307,1488,550,-938,1,,0,0.129837,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244392,2022-11-08 13:12:16.480,1486,550,-936,1,,0,0.130243,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244393,2022-11-08 13:12:16.683,1484,550,-934,1,,0,0.130406,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244394,2022-11-08 13:12:16.917,1487,550,-937,1,,0,0.130417,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244395,2022-11-08 13:12:17.123,1487,550,-937,1,,0,0.131519,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244396,2022-11-08 13:12:17.327,1487,550,-937,1,,0,0.129421,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244397,2022-11-08 13:12:17.530,1486,550,-936,1,,0,0.131612,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244398,2022-11-08 13:12:17.740,1487,550,-937,1,,0,0.128885,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244399,2022-11-08 13:12:17.943,1485,550,-935,1,,0,0.13116,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244400,2022-11-08 13:12:18.123,1486,550,-936,1,,0,0.130691,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244401,2022-11-08 13:12:18.330,1486,550,-936,1,,0,0.132289,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244402,2022-11-08 13:12:18.520,1485,550,-935,1,,0,0.130029,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244403,2022-11-08 13:12:18.747,1487,550,-937,1,,0,0.131643,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244404,2022-11-08 13:12:18.907,1484,550,-934,1,,0,0.131332,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244405,2022-11-08 13:12:19.140,1484,550,-934,1,,0,0.130556,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244406,2022-11-08 13:12:19.347,1487,550,-937,1,,0,0.130959,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244407,2022-11-08 13:12:19.547,1487,550,-937,1,,0,0.131024,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244408,2022-11-08 13:12:19.743,1487,550,-937,1,,0,0.131564,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244409,2022-11-08 13:12:19.973,1487,550,-937,1,,0,0.131763,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244410,2022-11-08 13:12:20.160,1483,550,-933,1,,0,0.131735,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244411,2022-11-08 13:12:20.367,1485,550,-935,1,,0,0.131242,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244412,2022-11-08 13:12:20.543,1485,550,-935,1,,0,0.130483,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244413,2022-11-08 13:12:20.790,1487,550,-937,1,,0,0.131249,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244414,2022-11-08 13:12:20.963,1486,550,-936,1,,0,0.131232,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244415,2022-11-08 13:12:21.147,1487,550,-937,1,,0,0.130965,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244416,2022-11-08 13:12:21.363,1487,550,-937,1,,0,0.13155,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244417,2022-11-08 13:12:21.547,1488,550,-938,1,,0,0.131432,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244418,2022-11-08 13:12:21.767,1486,550,-936,1,,0,0.13148,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244419,2022-11-08 13:12:21.967,1486,550,-936,1,,0,0.132412,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244420,2022-11-08 13:12:22.170,1486,550,-936,1,,0,0.130676,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244421,2022-11-08 13:12:22.400,1485,550,-935,1,,0,0.131911,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244422,2022-11-08 13:12:22.607,1485,550,-935,1,,0,0.132435,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244423,2022-11-08 13:12:22.783,1486,550,-936,1,,0,0.131736,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244424,2022-11-08 13:12:23.027,1486,550,-936,1,,0,0.131988,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244425,2022-11-08 13:12:23.233,1488,550,-938,1,,0,0.132339,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244426,2022-11-08 13:12:23.423,1483,550,-933,1,,0,0.131957,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244427,2022-11-08 13:12:23.623,1486,550,-936,1,,0,0.131353,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244428,2022-11-08 13:12:23.783,1486,550,-936,1,,0,0.131766,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244429,2022-11-08 13:12:24.017,1487,550,-937,1,,0,-0.0948596,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244430,2022-11-08 13:12:24.223,1487,550,-937,1,,0,0.00294997,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244431,2022-11-08 13:12:24.423,1487,550,-937,1,,0,0.2521,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244432,2022-11-08 13:12:24.630,1486,550,-936,1,,0,0.137858,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244433,2022-11-08 13:12:24.820,1488,550,-938,1,,0,0.132884,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244434,2022-11-08 13:12:25.023,1488,550,-938,1,,0,-0.113211,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244435,2022-11-08 13:12:25.223,1486,550,-936,1,,0,0.248577,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244436,2022-11-08 13:12:25.447,1486,550,-936,1,,0,0.136504,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244437,2022-11-08 13:12:25.647,1487,550,-937,1,,0,0.131416,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244438,2022-11-08 13:12:25.827,1487,550,-937,1,,0,0.131957,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244439,2022-11-08 13:12:26.040,1487,550,-937,1,,0,0.132038,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244440,2022-11-08 13:12:26.247,1488,550,-938,1,,0,0.13307,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244441,2022-11-08 13:12:26.460,1486,550,-936,1,,0,0.132004,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244442,2022-11-08 13:12:26.663,1487,550,-937,1,,0,0.132725,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244443,2022-11-08 13:12:26.883,1486,550,-936,1,,0,0.132993,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244444,2022-11-08 13:12:27.060,1486,550,-936,1,,0,0.132753,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244445,2022-11-08 13:12:27.293,1486,550,-936,1,,0,0.132848,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244446,2022-11-08 13:12:27.473,1487,550,-937,1,,0,0.132169,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244447,2022-11-08 13:12:27.670,1485,550,-935,1,,0,0.133558,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244448,2022-11-08 13:12:27.890,1488,550,-938,1,,0,-0.101559,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244449,2022-11-08 13:12:28.097,1485,550,-935,1,,0,0.247988,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244450,2022-11-08 13:12:28.310,1487,550,-937,1,,0,0.137192,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244451,2022-11-08 13:12:28.497,1487,550,-937,1,,0,0.133126,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244452,2022-11-08 13:12:28.697,1485,550,-935,1,,0,0.133591,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244453,2022-11-08 13:12:28.907,1487,550,-937,1,,0,0.13411,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244454,2022-11-08 13:12:29.110,1486,550,-936,1,,0,0.13303,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244455,2022-11-08 13:12:29.307,1489,550,-939,1,,0,0.133435,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244456,2022-11-08 13:12:29.507,1488,550,-938,1,,0,0.132712,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244457,2022-11-08 13:12:29.707,1485,550,-935,1,,0,0.13333,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244458,2022-11-08 13:12:29.903,1485,550,-935,1,,0,0.133498,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244459,2022-11-08 13:12:30.100,1488,550,-938,1,,0,0.133453,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244460,2022-11-08 13:12:30.317,1487,550,-937,1,,0,0.134382,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244461,2022-11-08 13:12:30.513,1488,550,-938,1,,0,0.133721,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244462,2022-11-08 13:12:30.703,1485,550,-935,1,,0,-0.110797,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244463,2022-11-08 13:12:30.907,1488,550,-938,1,,0,0.247356,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244464,2022-11-08 13:12:31.103,1488,550,-938,1,,0,0.138299,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244465,2022-11-08 13:12:31.317,1486,550,-936,1,,0,0.13353,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244466,2022-11-08 13:12:31.503,1486,550,-936,1,,0,0.133696,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244467,2022-11-08 13:12:31.767,1488,550,-938,1,,0,0.133763,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244468,2022-11-08 13:12:31.920,1488,550,-938,1,,0,0.132611,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244469,2022-11-08 13:12:32.123,1486,550,-936,1,,0,0.134162,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244470,2022-11-08 13:12:32.333,1488,550,-938,1,,0,0.133918,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244471,2022-11-08 13:12:32.520,1485,550,-935,1,,0,-0.110491,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244472,2022-11-08 13:12:32.727,1486,550,-936,1,,0,0.248054,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244473,2022-11-08 13:12:32.927,1486,550,-936,1,,0,0.138574,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244474,2022-11-08 13:12:33.183,1486,550,-936,1,,0,0.135003,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244476,2022-11-08 13:13:02.623,1200,550,-650,1,,0,0.25,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,-0.2
244477,2022-11-08 13:13:02.837,1487,550,-937,1,,0,0.125052,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244478,2022-11-08 13:13:03.067,1487,550,-937,1,,0,0.125111,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244479,2022-11-08 13:13:03.273,1600,550,-1050,1,,0,0.125162,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244480,2022-11-08 13:13:03.470,1485,550,-935,1,,0,0.132749,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244481,2022-11-08 13:13:03.683,1486,550,-936,1,,0,0.131426,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244482,2022-11-08 13:13:03.870,1487,550,-937,1,,0,0.130314,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244483,2022-11-08 13:13:04.067,1488,550,-938,1,,0,0.120608,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244484,2022-11-08 13:13:04.273,1486,550,-936,1,,0,0.125238,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244485,2022-11-08 13:13:04.540,1486,550,-936,1,,0,0.125476,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244486,2022-11-08 13:13:04.743,1488,550,-938,1,,0,0.125532,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
244487,2022-11-08 13:13:04.947,1487,550,-937,1,,0,0.125582,0,2,1,0,0,3,4,5,0.5,0,0,1,1,1,1,100,0
