ID,logTime,lidarDistance,irSensor,upMotor,throttleMotor,yawMotor,servoDoor,p_up,isMicroPython,i_up,d_up,p_throttle,i_throttle,d_throttle,p_yaw,i_yaw,d_yaw,scalar_up,scalar_yaw,scalar_throttle,error_rounding_up,error_scaling_up,pid_min_up,controlAuthority,loopTime,currentManeuver,state_description,state_target,state_action,ballIsFound,yellowGoalIsFound,orangeGoalIsFound,imu_yaw,imu_yaw_rate,imu_yaw_limited,imu_yaw_rate_limited
355903,2022-11-09 14:53:46.823,1385,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.222656,Do nothing.,rcRemote,none,none,0,1,0,1.31961,0.364522,1.31961,0.364522
355904,2022-11-09 14:53:47.023,1347,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.226563,Do nothing.,rcRemote,none,none,0,1,0,1.31961,0.364522,1.31961,0.364522
355905,2022-11-09 14:53:47.263,1347,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,1.54528,0.477287,1.54528,0.477287
355906,2022-11-09 14:53:47.470,1373,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.222656,Do nothing.,rcRemote,none,none,0,1,0,4.65917E-10,-2.31981E+26,4.65917E-10,0
355907,2022-11-09 14:53:47.797,1369,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,8196.51,-2.2129E+20,3.14159,0
355908,2022-11-09 14:53:48.020,1369,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.3125,Do nothing.,rcRemote,none,none,0,0,0,8196.51,-2.2129E+20,3.14159,0
355909,2022-11-09 14:53:48.227,257,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.21875,Do nothing.,rcRemote,none,none,0,0,0,8196.51,-2.2129E+20,3.14159,0
355910,2022-11-09 14:53:48.423,1366,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,0.125069,0.000732633,0.125069,0.000732633
355911,2022-11-09 14:53:48.640,1361,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,0,0,0,9.90897E+27,3.80479E+30,0,0.000732633
355912,2022-11-09 14:53:48.847,1314,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.234375,Do nothing.,rcRemote,none,none,0,0,0,7.78091,2.38385E-38,3.14159,2.38385E-38
355913,2022-11-09 14:53:49.057,1370,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,2.60609,2.38493E-38,2.60609,2.38493E-38
355914,2022-11-09 14:53:49.303,1371,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.195313,Do nothing.,rcRemote,none,none,0,1,0,2.91847,0.411759,2.91847,0.411759
355915,2022-11-09 14:53:49.533,1371,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.230469,Do nothing.,rcRemote,none,none,0,0,0,2.91847,0.411759,2.91847,0.411759
355916,2022-11-09 14:53:49.740,1338,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.226562,Do nothing.,rcRemote,none,none,0,0,0,6.4796E-42,-1.65436E-24,6.4796E-42,-1.65436E-24
355917,2022-11-09 14:53:49.933,1338,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.214844,Do nothing.,rcRemote,none,none,0,0,0,6.4796E-42,-1.65436E-24,6.4796E-42,-1.65436E-24
355918,2022-11-09 14:53:50.193,1324,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,1,0,6.4796E-42,-1.65436E-24,6.4796E-42,-1.65436E-24
355919,2022-11-09 14:53:50.390,1324,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,None,0.230469,Do nothing.,rcRemote,none,none,0,0,0,6.4796E-42,-1.65436E-24,6.4796E-42,-1.65436E-24
355920,2022-11-09 14:53:50.590,1362,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,0,0,0,-5.76779E+17,-4.73513E-30,-3.14159,-4.73513E-30
355921,2022-11-09 14:53:50.790,1361,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199218,Do nothing.,rcRemote,none,none,0,0,0,-8.35207E+37,0,-3.14159,0
355922,2022-11-09 14:53:51.007,1361,0,0,0,0,0,0.3,1,0,0.2,3,4,5,0.5,0,0,1,1,1,1,100,-0.25,manual,0.199219,Do nothing.,rcRemote,none,none,0,0,0,-8.35207E+37,0,-3.14159,0
